barcode;organism;atb_acronim;6h;8h;12h;18h;phenotypes
3015903445;E. faecalis;Ampicilline;12;15;16;17;beta-Lactamase wild-type
3015903445;E. faecalis;Gentamicine;6;6;6;6;highlevel resistance
3015903445;E. faecalis;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903445;E. faecalis;Vancomycine;14;14;14;14;GP-wild-type
3015903446;E. faecalis;Ampicilline;18;20;22;22;beta-Lactamase wild-type
3015903446;E. faecalis;Gentamicine;12;10;7;6;highlevel resistance
3015903446;E. faecalis;Norfloxacine;9;6;6;6;Quinolone-non-wild-type
3015903446;E. faecalis;Vancomycine;14;14;13;13;GP-wild-type
3015903447;E. faecalis;Ampicilline;14;17;20;20;beta-Lactamase wild-type
3015903447;E. faecalis;Gentamicine;6;6;6;6;highlevel resistance
3015903447;E. faecalis;Norfloxacine;13;13;6;6;Quinolone-non-wild-type
3015903447;E. faecalis;Vancomycine;14;15;15;15;GP-wild-type
3015903448;E. faecalis;Ampicilline;14;16;17;18;beta-Lactamase wild-type
3015903448;E. faecalis;Gentamicine;11;9;6;6;highlevel resistance
3015903448;E. faecalis;Norfloxacine;10;9;6;6;Quinolone-non-wild-type
3015903448;E. faecalis;Vancomycine;13;14;14;14;GP-wild-type
3015903455;E. faecalis;Ampicilline;;20;23;25;beta-Lactamase wild-type
3015903455;E. faecalis;Gentamicine;6;6;6;6;non-highlevel resistance
3015903455;E. faecalis;Norfloxacine;;9;6;6;Quinolone-non-wild-type
3015903455;E. faecalis;Vancomycine;;16;16;15;GP-wild-type
3015903501;E. faecalis;Ampicilline;;;14;17;beta-Lactamase wild-type
3015903501;E. faecalis;Gentamicine;;;22;22;non-highlevel resistance
3015903501;E. faecalis;Norfloxacine;;;19;19;Quinolone wild-type
3015903501;E. faecalis;Vancomycine;;;14;16;GP-wild-type
3015903449;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903449;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903449;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903449;E. faecium;Vancomycine;6;6;6;6;Glycopeptide-non-wild-type
3015903450;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903450;E. faecium;Gentamicine;;12;10;9;non-highlevel resistance
3015903450;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903450;E. faecium;Vancomycine;;16;16;16;GP-wild-type
3015903451;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903451;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903451;E. faecium;Norfloxacine;;19;18;18;Quinolone wild-type
3015903451;E. faecium;Vancomycine;;15;15;15;GP-wild-type
3015903452;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903452;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903452;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903452;E. faecium;Vancomycine;15;17;17;17;GP-wild-type
3015903453;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903453;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903453;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903453;E. faecium;Vancomycine;;17;17;17;GP-wild-type
3015903454;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903454;E. faecium;Gentamicine;;9;6;6;highlevel resistance
3015903454;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903454;E. faecium;Vancomycine;14;15;16;16;GP-wild-type
3015903456;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903456;E. faecium;Gentamicine;;9;6;6;highlevel resistance
3015903456;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903456;E. faecium;Vancomycine;14;17;16;17;GP-wild-type
3015903457;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903457;E. faecium;Gentamicine;17;19;18;18;non-highlevel resistance
3015903457;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903457;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903458;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903458;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903458;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903458;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903459;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903459;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903459;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903459;E. faecium;Vancomycine;;;17;17;GP-wild-type
3015903461;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903461;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903461;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903461;E. faecium;Vancomycine;15;16;16;17;GP-wild-type
3015903462;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903462;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903462;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903462;E. faecium;Vancomycine;15;16;18;18;GP-wild-type
3015903463;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903463;E. faecium;Gentamicine;18;20;20;21;non-highlevel resistance
3015903463;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903463;E. faecium;Vancomycine;15;16;17;17;GP-wild-type
3015903464;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903464;E. faecium;Gentamicine;;8;6;6;highlevel resistance
3015903464;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903464;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903465;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903465;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903465;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903465;E. faecium;Vancomycine;15;17;17;17;GP-wild-type
3015903466;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903466;E. faecium;Gentamicine;17;18;18;18;non-highlevel resistance
3015903466;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903466;E. faecium;Vancomycine;16;17;17;17;GP-wild-type
3015903467;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903467;E. faecium;Gentamicine;;10;6;6;highlevel resistance
3015903467;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903467;E. faecium;Vancomycine;15;17;17;17;GP-wild-type
3015903468;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903468;E. faecium;Gentamicine;19;20;20;20;non-highlevel resistance
3015903468;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903468;E. faecium;Vancomycine;16;16;16;16;GP-wild-type
3015903469;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903469;E. faecium;Gentamicine;19;21;21;21;non-highlevel resistance
3015903469;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903469;E. faecium;Vancomycine;16;17;17;17;GP-wild-type
3015903470;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903470;E. faecium;Gentamicine;18;20;20;20;non-highlevel resistance
3015903470;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903470;E. faecium;Vancomycine;16;16;16;16;GP-wild-type
3015903471;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903471;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903471;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903471;E. faecium;Vancomycine;16;17;17;17;GP-wild-type
3015903472;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903472;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903472;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903472;E. faecium;Vancomycine;16;16;16;16;GP-wild-type
3015903473;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903473;E. faecium;Gentamicine;19;21;21;21;non-highlevel resistance
3015903473;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903473;E. faecium;Vancomycine;15;17;17;18;GP-wild-type
3015903474;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903474;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903474;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903474;E. faecium;Vancomycine;16;16;16;17;GP-wild-type
3015903475;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903475;E. faecium;Gentamicine;9;9;6;6;highlevel resistance
3015903475;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903475;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903476;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903476;E. faecium;Gentamicine;19;20;20;20;non-highlevel resistance
3015903476;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903476;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903477;E. faecium;Ampicilline;15;16;17;18;beta-Lactamase wild-type
3015903477;E. faecium;Gentamicine;17;17;16;16;non-highlevel resistance
3015903477;E. faecium;Norfloxacine;18;18;18;18;Quinolone wild-type
3015903477;E. faecium;Vancomycine;13;13;13;13;GP-wild-type
3015903478;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903478;E. faecium;Gentamicine;;9;8;6;highlevel resistance
3015903478;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903478;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903479;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903479;E. faecium;Gentamicine;;9;8;6;highlevel resistance
3015903479;E. faecium;Norfloxacine;;;9;6;Quinolone-non-wild-type
3015903479;E. faecium;Vancomycine;;16;16;15;GP-wild-type
3015903480;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903480;E. faecium;Gentamicine;19;20;20;20;non-highlevel resistance
3015903480;E. faecium;Norfloxacine;16;16;15;15;Quinolone wild-type
3015903480;E. faecium;Vancomycine;17;17;17;17;GP-wild-type
3015903481;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903481;E. faecium;Gentamicine;18;19;19;19;non-highlevel resistance
3015903481;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903481;E. faecium;Vancomycine;16;16;16;16;GP-wild-type
3015903482;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903482;E. faecium;Gentamicine;10;9;6;6;highlevel resistance
3015903482;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903482;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903483;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903483;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903483;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903483;E. faecium;Vancomycine;;16;16;16;GP-wild-type
3015903484;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903484;E. faecium;Gentamicine;18;20;20;20;non-highlevel resistance
3015903484;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903484;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903485;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903485;E. faecium;Gentamicine;19;20;20;20;non-highlevel resistance
3015903485;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903485;E. faecium;Vancomycine;16;16;16;16;GP-wild-type
3015903486;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903486;E. faecium;Gentamicine;19;19;19;20;non-highlevel resistance
3015903486;E. faecium;Norfloxacine;15;15;15;14;Quinolone wild-type
3015903486;E. faecium;Vancomycine;17;17;17;17;GP-wild-type
3015903487;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903487;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903487;E. faecium;Norfloxacine;;9;6;6;Quinolone-non-wild-type
3015903487;E. faecium;Vancomycine;15;17;17;17;GP-wild-type
3015903488;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903488;E. faecium;Gentamicine;18;18;18;18;non-highlevel resistance
3015903488;E. faecium;Norfloxacine;14;14;13;12;Quinolone-non-wild-type
3015903488;E. faecium;Vancomycine;17;16;17;17;GP-wild-type
3015903489;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903489;E. faecium;Gentamicine;19;20;19;19;non-highlevel resistance
3015903489;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903489;E. faecium;Vancomycine;16;17;17;17;GP-wild-type
3015903490;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903490;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903490;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903490;E. faecium;Vancomycine;;7;6;6;Glycopeptide-non-wild-type
3015903491;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903491;E. faecium;Gentamicine;16;17;16;16;non-highlevel resistance
3015903491;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903491;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903493;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903493;E. faecium;Gentamicine;19;20;20;20;non-highlevel resistance
3015903493;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903493;E. faecium;Vancomycine;15;15;16;16;GP-wild-type
3015903494;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903494;E. faecium;Gentamicine;20;21;21;21;non-highlevel resistance
3015903494;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903494;E. faecium;Vancomycine;16;17;17;17;GP-wild-type
3015903495;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903495;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903495;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903495;E. faecium;Vancomycine;14;17;17;17;GP-wild-type
3015903496;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903496;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903496;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903496;E. faecium;Vancomycine;16;17;17;17;GP-wild-type
3015903497;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903497;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903497;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903497;E. faecium;Vancomycine;16;17;17;17;GP-wild-type
3015903498;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903498;E. faecium;Gentamicine;18;19;19;19;non-highlevel resistance
3015903498;E. faecium;Norfloxacine;18;18;17;17;Quinolone wild-type
3015903498;E. faecium;Vancomycine;17;17;17;17;GP-wild-type
3015903499;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903499;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903499;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903499;E. faecium;Vancomycine;16;17;17;17;GP-wild-type
3015903500;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903500;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903500;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903500;E. faecium;Vancomycine;16;17;17;17;GP-wild-type
3015903503;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903503;E. faecium;Gentamicine;;8;6;6;highlevel resistance
3015903503;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903503;E. faecium;Vancomycine;16;16;16;16;GP-wild-type
3015903504;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903504;E. faecium;Gentamicine;;9;6;6;highlevel resistance
3015903504;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903504;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903505;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903505;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903505;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903505;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903506;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903506;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903506;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903506;E. faecium;Vancomycine;15;17;17;17;GP-wild-type
3015903507;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903507;E. faecium;Gentamicine;;20;20;20;non-highlevel resistance
3015903507;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903507;E. faecium;Vancomycine;;16;16;16;GP-wild-type
3015903508;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903508;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903508;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903508;E. faecium;Vancomycine;16;16;16;16;GP-wild-type
3015903509;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903509;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903509;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903509;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903510;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903510;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903510;E. faecium;Norfloxacine;;8;6;6;Quinolone-non-wild-type
3015903510;E. faecium;Vancomycine;;17;18;18;GP-wild-type
3015903511;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903511;E. faecium;Gentamicine;17;18;18;18;non-highlevel resistance
3015903511;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903511;E. faecium;Vancomycine;16;16;16;16;GP-wild-type
3015903512;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903512;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903512;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903512;E. faecium;Vancomycine;16;17;16;17;GP-wild-type
3015903513;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903513;E. faecium;Gentamicine;8;7;6;6;highlevel resistance
3015903513;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903513;E. faecium;Vancomycine;15;15;16;16;GP-wild-type
3015903514;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903514;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903514;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903514;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903515;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903515;E. faecium;Gentamicine;19;21;24;24;non-highlevel resistance
3015903515;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903515;E. faecium;Vancomycine;15;17;17;18;GP-wild-type
3015903516;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903516;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903516;E. faecium;Norfloxacine;9;9;6;6;Quinolone-non-wild-type
3015903516;E. faecium;Vancomycine;14;16;16;16;GP-wild-type
3015903517;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903517;E. faecium;Gentamicine;8;9;6;6;highlevel resistance
3015903517;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903517;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903518;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903518;E. faecium;Gentamicine;18;20;20;21;non-highlevel resistance
3015903518;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903518;E. faecium;Vancomycine;15;16;16;16;GP-wild-type
3015903519;E. faecium;Ampicilline;19;20;21;23;beta-Lactamase wild-type
3015903519;E. faecium;Gentamicine;19;20;20;21;non-highlevel resistance
3015903519;E. faecium;Norfloxacine;20;19;19;19;Quinolone wild-type
3015903519;E. faecium;Vancomycine;16;16;16;16;GP-wild-type
3015903520;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903520;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903520;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903520;E. faecium;Vancomycine;15;15;16;16;GP-wild-type
3015903521;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903521;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903521;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903521;E. faecium;Vancomycine;16;16;17;16;GP-wild-type
3015903522;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903522;E. faecium;Gentamicine;8;9;6;6;highlevel resistance
3015903522;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903522;E. faecium;Vancomycine;16;16;16;16;GP-wild-type
3015903523;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903523;E. faecium;Gentamicine;;9;6;6;highlevel resistance
3015903523;E. faecium;Norfloxacine;6;6;6;6;Quinolone-non-wild-type
3015903523;E. faecium;Vancomycine;14;15;15;15;GP-wild-type
3015903524;E. faecium;Ampicilline;6;6;6;6;beta-Lactamase-non-wild-type
3015903524;E. faecium;Gentamicine;6;6;6;6;highlevel resistance
3015903524;E. faecium;Norfloxacine;;7;6;6;Quinolone-non-wild-type
