organism;checkin;antibiotic;diameter 6h;diameter 8h;diameter 12h;diameter 18h;phenotypes
Enterobacter cloacae;2014262572;Tetracycline;24;23;22;22;";wild-type"
Enterobacter cloacae;2014262572;Temocillin;22;23;23;22;";wild-type"
Enterobacter cloacae;2014262572;Tobramycin;19;19;20;20;";wild-type"
Enterobacter cloacae;2014262572;Piperacillin/Tazobactam;24;25;26;26;";wild-type"
Enterobacter cloacae;2014262631;Ciprofloxacin;28;29;29;30;";wild-type"
Enterobacter cloacae;2014262631;Gentamicin;18;20;20;20;";wild-type"
Enterobacter cloacae;2014262631;Cefpodoxime;21;22;22;20;";AmpC hyperproduction"
Enterobacter cloacae;2014262631;Ceftriaxone;26;27;28;28;";AmpC hyperproduction"
Enterobacter cloacae;2014262631;Cefuroxime;19;20;21;21;";AmpC hyperproduction"
Enterobacter cloacae;2014262631;Cefepime;29;30;31;31;";AmpC hyperproduction"
Enterobacter cloacae;2014262631;Levofloxacin;26;27;28;28;";wild-type"
Enterobacter cloacae;2014262631;Meropenem;28;28;28;29;";AmpC hyperproduction"
Enterobacter cloacae;2014262631;Minocyclin;20;19;18;18;";wild-type"
Enterobacter cloacae;2014262631;Naladixic acid;21;22;22;22;";wild-type"
Enterobacter cloacae;2014262631;Norfloxacin;26;27;27;27;";wild-type"
Enterobacter cloacae;2014262631;Sulfameth./Trimethoprim;26;27;26;26;";wild-type"
Enterobacter cloacae;2014262631;Tetracycline;24;24;23;22;";wild-type"
Enterobacter cloacae;2014262631;Temocillin;23;24;24;24;";AmpC hyperproduction"
Enterobacter cloacae;2014262631;Tobramycin;18;18;18;18;";wild-type"
Enterobacter cloacae;2014262631;Piperacillin/Tazobactam;21;22;23;23;";AmpC hyperproduction"
Enterobacter cloacae;2014263150;Ciprofloxacin;27;29;29;30;";wild-type"
Enterobacter cloacae;2014263150;Gentamicin;19;20;21;21;";wild-type"
Enterobacter cloacae;2014263150;Cefpodoxime;20;21;22;22;";wild-type"
Enterobacter cloacae;2014263150;Ceftriaxone;25;26;27;27;";wild-type"
Enterobacter cloacae;2014263150;Cefuroxime;18;20;20;20;";wild-type"
Enterobacter cloacae;2014263150;Cefepime;29;31;31;31;";wild-type"
Enterobacter cloacae;2014263150;Levofloxacin;26;28;28;28;";wild-type"
Enterobacter cloacae;2014263150;Meropenem;29;30;30;31;";wild-type"
Enterobacter cloacae;2014263150;Minocyclin;19;18;17;17;";wild-type"
Enterobacter cloacae;2014263150;Naladixic acid;21;22;22;22;";wild-type"
Enterobacter cloacae;2014263150;Norfloxacin;25;26;27;27;";wild-type"
Enterobacter cloacae;2014263150;Sulfameth./Trimethoprim;27;28;27;27;";wild-type"
Enterobacter cloacae;2014263150;Tetracycline;24;22;22;22;";wild-type"
Enterobacter cloacae;2014263150;Temocillin;22;24;24;24;";wild-type"
Enterobacter cloacae;2014263150;Tobramycin;19;20;20;20;";wild-type"
Enterobacter cloacae;2014263150;Piperacillin/Tazobactam;22;23;23;23;";wild-type"
Enterobacter cloacae;2014263383;Ciprofloxacin;29;30;30;31;";wild-type"
Enterobacter cloacae;2014263383;Gentamicin;18;19;21;21;";wild-type"
Enterobacter cloacae;2014263383;Cefpodoxime;21;22;23;23;";wild-type"
Enterobacter cloacae;2014263383;Ceftriaxone;27;28;28;30;";wild-type"
Enterobacter cloacae;2014263383;Cefuroxime;20;21;22;22;";wild-type"
Enterobacter cloacae;2014263383;Cefepime;29;31;31;31;";wild-type"
Enterobacter cloacae;2014263383;Levofloxacin;27;28;28;29;";wild-type"
Enterobacter cloacae;2014263383;Meropenem;28;29;29;29;";wild-type"
Enterobacter cloacae;2014263383;Minocyclin;19;18;18;17;";wild-type"
Enterobacter cloacae;2014263383;Naladixic acid;21;23;21;20;";wild-type"
Enterobacter cloacae;2014263383;Norfloxacin;27;28;28;29;";wild-type"
Enterobacter cloacae;2014263383;Sulfameth./Trimethoprim;28;28;28;28;";wild-type"
Enterobacter cloacae;2014263383;Tetracycline;23;24;23;23;";wild-type"
Enterobacter cloacae;2014263383;Temocillin;24;25;25;25;";wild-type"
Enterobacter cloacae;2014263383;Tobramycin;18;19;19;20;";wild-type"
Enterobacter cloacae;2014263383;Piperacillin/Tazobactam;23;24;24;24;";wild-type"
Enterobacter cloacae;2014263524;Ciprofloxacin;29;29;30;30;";wild-type"
Enterobacter cloacae;2014263524;Gentamicin;19;19;20;20;";wild-type"
Enterobacter cloacae;2014263524;Cefpodoxime;19;19;18;17;";AmpC hyperproduction"
Enterobacter cloacae;2014263524;Ceftriaxone;25;25;26;25;";AmpC hyperproduction"
Enterobacter cloacae;2014263524;Cefuroxime;21;21;19;18;";AmpC hyperproduction"
Enterobacter cloacae;2014263524;Cefepime;29;30;31;31;";AmpC hyperproduction"
Enterobacter cloacae;2014263524;Levofloxacin;27;27;28;28;";wild-type"
Enterobacter cloacae;2014263524;Meropenem;28;28;28;28;";AmpC hyperproduction"
Enterobacter cloacae;2014263524;Minocyclin;18;18;17;16;";wild-type"
Enterobacter cloacae;2014263524;Naladixic acid;21;21;22;19;";wild-type"
Enterobacter cloacae;2014263524;Norfloxacin;25;26;27;27;";wild-type"
Enterobacter cloacae;2014263524;Sulfameth./Trimethoprim;27;28;27;26;";wild-type"
Enterobacter cloacae;2014263524;Tetracycline;24;24;24;23;";wild-type"
Enterobacter cloacae;2014263524;Temocillin;24;25;25;25;";AmpC hyperproduction"
Enterobacter cloacae;2014263524;Tobramycin;18;18;18;19;";wild-type"
Enterobacter cloacae;2014263524;Piperacillin/Tazobactam;24;25;25;25;";AmpC hyperproduction"
Enterobacter cloacae;2014263591;Ciprofloxacin;29;29;29;30;";wild-type"
Enterobacter cloacae;2014263591;Gentamicin;18;19;20;20;";wild-type"
Enterobacter cloacae;2014263591;Cefpodoxime;20;21;21;19;";AmpC hyperproduction"
Enterobacter cloacae;2014263591;Ceftriaxone;25;27;27;28;";AmpC hyperproduction"
Enterobacter cloacae;2014263591;Cefuroxime;18;19;20;20;";AmpC hyperproduction"
Enterobacter cloacae;2014263591;Cefepime;28;30;30;30;";AmpC hyperproduction"
Enterobacter cloacae;2014263591;Levofloxacin;27;27;28;28;";wild-type"
Enterobacter cloacae;2014263591;Meropenem;29;29;29;30;";AmpC hyperproduction"
Enterobacter cloacae;2014263591;Minocyclin;20;19;18;17;";wild-type"
Enterobacter cloacae;2014263591;Naladixic acid;21;22;22;22;";wild-type"
Enterobacter cloacae;2014263591;Norfloxacin;26;26;26;27;";wild-type"
Enterobacter cloacae;2014263591;Sulfameth./Trimethoprim;28;28;27;27;";wild-type"
Enterobacter cloacae;2014263591;Tetracycline;23;23;22;22;";wild-type"
Enterobacter cloacae;2014263591;Temocillin;23;24;24;24;";AmpC hyperproduction"
Enterobacter cloacae;2014263591;Tobramycin;18;19;19;20;";wild-type"
Enterobacter cloacae;2014263591;Piperacillin/Tazobactam;21;22;22;21;";AmpC hyperproduction"
Enterobacter cloacae;2014263751;Ciprofloxacin;27;28;28;29;";low level resistance"
Enterobacter cloacae;2014263751;Gentamicin;19;19;20;20;";wild-type"
Enterobacter cloacae;2014263751;Cefpodoxime;21;22;22;22;";wild-type"
Enterobacter cloacae;2014263751;Ceftriaxone;25;26;27;28;";wild-type"
Enterobacter cloacae;2014263751;Cefuroxime;18;19;20;20;";wild-type"
Enterobacter cloacae;2014263751;Cefepime;28;29;30;30;";wild-type"
Enterobacter cloacae;2014263751;Levofloxacin;26;26;27;27;";low level resistance"
Enterobacter cloacae;2014263751;Meropenem;28;28;28;29;";wild-type"
Enterobacter cloacae;2014263751;Minocyclin;20;19;18;17;";wild-type"
Enterobacter cloacae;2014263751;Naladixic acid;21;21;20;18;";low level resistance"
Enterobacter cloacae;2014263751;Norfloxacin;24;25;26;26;";low level resistance"
Enterobacter cloacae;2014263751;Sulfameth./Trimethoprim;26;26;25;24;";wild-type"
Enterobacter cloacae;2014263751;Tetracycline;22;21;21;20;";wild-type"
Enterobacter cloacae;2014263751;Temocillin;20;21;21;21;";wild-type"
Enterobacter cloacae;2014263751;Tobramycin;18;18;19;19;";wild-type"
Enterobacter cloacae;2014263751;Piperacillin/Tazobactam;21;22;22;22;";wild-type"
Enterobacter cloacae;2014263997;Ciprofloxacin;29;32;32;33;";wild-type"
Enterobacter cloacae;2014263997;Gentamicin;18;19;21;21;";wild-type"
Enterobacter cloacae;2014263997;Cefpodoxime;23;24;25;25;";wild-type"
Enterobacter cloacae;2014263997;Ceftriaxone;28;30;30;30;";wild-type"
Enterobacter cloacae;2014263997;Cefuroxime;22;22;23;23;";wild-type"
Enterobacter cloacae;2014263997;Cefepime;30;32;33;33;";wild-type"
Enterobacter cloacae;2014263997;Levofloxacin;28;30;31;31;";wild-type"
Enterobacter cloacae;2014263997;Meropenem;29;30;30;30;";wild-type"
Enterobacter cloacae;2014263997;Minocyclin;20;20;18;18;";wild-type"
Enterobacter cloacae;2014263997;Naladixic acid;22;24;24;21;";wild-type"
Enterobacter cloacae;2014263997;Norfloxacin;27;28;29;29;";wild-type"
Enterobacter cloacae;2014263997;Sulfameth./Trimethoprim;28;28;28;28;";wild-type"
Enterobacter cloacae;2014263997;Tetracycline;24;24;23;22;";wild-type"
Enterobacter cloacae;2014263997;Temocillin;24;25;26;26;";wild-type"
Enterobacter cloacae;2014263997;Tobramycin;19;19;20;20;";wild-type"
Enterobacter cloacae;2014263997;Piperacillin/Tazobactam;23;24;25;25;";wild-type"
Enterobacter cloacae;2014264167;Ciprofloxacin;26;27;27;27;";wild-type"
Enterobacter cloacae;2014264167;Gentamicin;18;19;19;20;";wild-type"
Enterobacter cloacae;2014264167;Cefpodoxime;19;19;20;20;";AmpC hyperproduction"
Enterobacter cloacae;2014264167;Ceftriaxone;24;25;25;25;";AmpC hyperproduction"
Enterobacter cloacae;2014264167;Cefuroxime;16;17;17;18;";AmpC hyperproduction"
Enterobacter cloacae;2014264167;Cefepime;26;27;27;28;";AmpC hyperproduction"
Enterobacter cloacae;2014264167;Levofloxacin;25;26;26;26;";wild-type"
Enterobacter cloacae;2014264167;Meropenem;28;29;30;31;";AmpC hyperproduction"
Enterobacter cloacae;2014264167;Minocyclin;20;19;18;17;";wild-type"
Enterobacter cloacae;2014264167;Naladixic acid;21;21;21;21;";wild-type"
Enterobacter cloacae;2014264167;Norfloxacin;23;23;23;23;";wild-type"
Enterobacter cloacae;2014264167;Sulfameth./Trimethoprim;25;24;24;25;";wild-type"
Enterobacter cloacae;2014264167;Tetracycline;22;22;22;22;";wild-type"
Enterobacter cloacae;2014264167;Temocillin;19;20;20;20;";AmpC hyperproduction"
Enterobacter cloacae;2014264167;Tobramycin;18;19;19;19;";wild-type"
Enterobacter cloacae;2014264167;Piperacillin/Tazobactam;21;21;22;22;";AmpC hyperproduction"
Enterobacter cloacae;2014264305;Ciprofloxacin;29;31;31;31;";wild-type"
Enterobacter cloacae;2014264305;Gentamicin;19;20;20;20;";wild-type"
Enterobacter cloacae;2014264305;Cefpodoxime;21;23;24;22;";wild-type"
Enterobacter cloacae;2014264305;Ceftriaxone;27;29;23;24;";wild-type"
Enterobacter cloacae;2014264305;Cefuroxime;20;22;23;21;";wild-type"
Enterobacter cloacae;2014264305;Cefepime;30;32;32;32;";wild-type"
Enterobacter cloacae;2014264305;Levofloxacin;28;29;29;30;";wild-type"
Enterobacter cloacae;2014264305;Meropenem;29;30;30;30;";wild-type"
Enterobacter cloacae;2014264305;Minocyclin;19;18;18;17;";wild-type"
Enterobacter cloacae;2014264305;Naladixic acid;22;22;23;23;";wild-type"
Enterobacter cloacae;2014264305;Norfloxacin;26;28;28;28;";wild-type"
Enterobacter cloacae;2014264305;Sulfameth./Trimethoprim;28;29;29;28;";wild-type"
Enterobacter cloacae;2014264305;Tetracycline;23;23;22;22;";wild-type"
Enterobacter cloacae;2014264305;Temocillin;24;25;21;21;";wild-type"
Enterobacter cloacae;2014264305;Tobramycin;19;19;20;20;";wild-type"
Enterobacter cloacae;2014264305;Piperacillin/Tazobactam;23;24;25;25;";wild-type"
Enterobacter cloacae;2014264440;Ciprofloxacin;29;30;31;33;";wild-type"
Enterobacter cloacae;2014264440;Gentamicin;18;19;19;20;";wild-type"
Enterobacter cloacae;2014264440;Cefpodoxime;22;23;24;24;";wild-type"
Enterobacter cloacae;2014264440;Ceftriaxone;27;29;30;30;";wild-type"
Enterobacter cloacae;2014264440;Cefuroxime;21;22;20;20;";wild-type"
Enterobacter cloacae;2014264440;Cefepime;29;31;32;32;";wild-type"
Enterobacter cloacae;2014264440;Levofloxacin;27;28;30;31;";wild-type"
Enterobacter cloacae;2014264440;Meropenem;29;29;30;30;";wild-type"
Enterobacter cloacae;2014264440;Minocyclin;20;19;19;18;";wild-type"
Enterobacter cloacae;2014264440;Naladixic acid;21;22;23;23;";wild-type"
Enterobacter cloacae;2014264440;Norfloxacin;27;28;29;30;";wild-type"
Enterobacter cloacae;2014264440;Sulfameth./Trimethoprim;27;27;27;27;";wild-type"
Enterobacter cloacae;2014264440;Tetracycline;24;24;24;24;";wild-type"
Enterobacter cloacae;2014264440;Temocillin;24;25;26;26;";wild-type"
Enterobacter cloacae;2014264440;Tobramycin;19;19;19;19;";wild-type"
Enterobacter cloacae;2014264440;Piperacillin/Tazobactam;23;24;24;24;";wild-type"
Enterobacter cloacae;2014264984;Ciprofloxacin;28;29;30;30;";wild-type"
Enterobacter cloacae;2014264984;Gentamicin;18;19;20;20;";wild-type"
Enterobacter cloacae;2014264984;Cefpodoxime;21;21;22;22;";AmpC hyperproduction"
Enterobacter cloacae;2014264984;Ceftriaxone;26;27;22;22;";AmpC hyperproduction"
Enterobacter cloacae;2014264984;Cefuroxime;19;20;17;18;";AmpC hyperproduction"
Enterobacter cloacae;2014264984;Cefepime;29;31;31;31;";AmpC hyperproduction"
Enterobacter cloacae;2014264984;Levofloxacin;27;28;29;29;";wild-type"
Enterobacter cloacae;2014264984;Meropenem;28;29;29;29;";AmpC hyperproduction"
Enterobacter cloacae;2014264984;Minocyclin;20;19;18;18;";wild-type"
Enterobacter cloacae;2014264984;Naladixic acid;22;22;22;22;";wild-type"
Enterobacter cloacae;2014264984;Norfloxacin;26;27;27;28;";wild-type"
Enterobacter cloacae;2014264984;Sulfameth./Trimethoprim;26;26;26;25;";wild-type"
Enterobacter cloacae;2014264984;Tetracycline;24;24;23;22;";wild-type"
Enterobacter cloacae;2014264984;Temocillin;23;24;23;22;";AmpC hyperproduction"
Enterobacter cloacae;2014264984;Tobramycin;18;19;19;20;";wild-type"
Enterobacter cloacae;2014264984;Piperacillin/Tazobactam;22;23;23;23;";AmpC hyperproduction"
Enterobacter cloacae;2014265241;Ciprofloxacin;13;13;13;13;";high level resistance"
Enterobacter cloacae;2014265241;Gentamicin;19;20;21;21;";wild-type"
Enterobacter cloacae;2014265241;Cefpodoxime;7;6;6;6;";AmpC hyperproduction"
Enterobacter cloacae;2014265241;Ceftriaxone;18;18;19;17;";AmpC hyperproduction"
Enterobacter cloacae;2014265241;Cefuroxime;12;8;6;6;";AmpC hyperproduction"
Enterobacter cloacae;2014265241;Cefepime;26;27;29;29;";AmpC hyperproduction"
Enterobacter cloacae;2014265241;Levofloxacin;13;13;13;13;";high level resistance"
Enterobacter cloacae;2014265241;Meropenem;25;26;26;27;";AmpC hyperproduction"
Enterobacter cloacae;2014265241;Minocyclin;18;18;18;16;";wild-type"
Enterobacter cloacae;2014265241;Naladixic acid;6;6;6;6;";high level resistance"
Enterobacter cloacae;2014265241;Norfloxacin;11;10;11;11;";high level resistance"
Enterobacter cloacae;2014265241;Sulfameth./Trimethoprim;14;13;13;12;";non-wild-type"
Enterobacter cloacae;2014265241;Tetracycline;21;21;21;21;";wild-type"
Enterobacter cloacae;2014265241;Temocillin;21;22;21;19;";AmpC hyperproduction"
Enterobacter cloacae;2014265241;Tobramycin;19;19;19;20;";wild-type"
Enterobacter cloacae;2014265241;Piperacillin/Tazobactam;19;20;19;19;";AmpC hyperproduction"
Enterobacter cloacae;2014265446;Ciprofloxacin;28;29;30;30;";wild-type"
Enterobacter cloacae;2014265446;Gentamicin;19;19;20;20;";wild-type"
Enterobacter cloacae;2014265446;Cefpodoxime;23;23;23;21;";AmpC hyperproduction"
Enterobacter cloacae;2014265446;Ceftriaxone;27;28;28;27;";AmpC hyperproduction"
Enterobacter cloacae;2014265446;Cefuroxime;21;22;9;7;";AmpC hyperproduction"
Enterobacter cloacae;2014265446;Cefepime;29;31;31;31;";AmpC hyperproduction"
Enterobacter cloacae;2014265446;Levofloxacin;26;27;28;28;";wild-type"
Enterobacter cloacae;2014265446;Meropenem;28;28;29;29;";AmpC hyperproduction"
Enterobacter cloacae;2014265446;Minocyclin;20;18;17;16;";wild-type"
Enterobacter cloacae;2014265446;Naladixic acid;21;21;22;22;";wild-type"
Enterobacter cloacae;2014265446;Norfloxacin;25;26;27;27;";wild-type"
Enterobacter cloacae;2014265446;Sulfameth./Trimethoprim;27;27;27;27;";wild-type"
Enterobacter cloacae;2014265446;Tetracycline;24;24;23;23;";wild-type"
Enterobacter cloacae;2014265446;Temocillin;22;24;24;24;";AmpC hyperproduction"
Enterobacter cloacae;2014265446;Tobramycin;18;19;19;19;";wild-type"
Enterobacter cloacae;2014265446;Piperacillin/Tazobactam;23;24;24;25;";AmpC hyperproduction"
Enterobacter cloacae;2014265830;Ciprofloxacin;28;28;28;29;";low level resistance"
Enterobacter cloacae;2014265830;Gentamicin;19;19;20;20;";wild-type"
Enterobacter cloacae;2014265830;Cefpodoxime;21;22;23;23;";AmpC hyperproduction"
Enterobacter cloacae;2014265830;Ceftriaxone;26;27;28;30;";AmpC hyperproduction"
Enterobacter cloacae;2014265830;Cefuroxime;19;20;15;13;";AmpC hyperproduction"
Enterobacter cloacae;2014265830;Cefepime;28;29;30;30;";AmpC hyperproduction"
Enterobacter cloacae;2014265830;Levofloxacin;26;26;27;27;";low level resistance"
Enterobacter cloacae;2014265830;Meropenem;28;28;29;29;";AmpC hyperproduction"
Enterobacter cloacae;2014265830;Minocyclin;16;16;16;16;";wild-type"
Enterobacter cloacae;2014265830;Naladixic acid;16;13;6;6;";low level resistance"
Enterobacter cloacae;2014265830;Norfloxacin;25;25;25;26;";low level resistance"
Enterobacter cloacae;2014265830;Sulfameth./Trimethoprim;25;25;24;24;";wild-type"
Enterobacter cloacae;2014265830;Tetracycline;22;21;21;21;";wild-type"
Enterobacter cloacae;2014265830;Temocillin;22;23;24;24;";AmpC hyperproduction"
Enterobacter cloacae;2014265830;Tobramycin;18;19;19;19;";wild-type"
Enterobacter cloacae;2014265830;Piperacillin/Tazobactam;22;23;23;24;";AmpC hyperproduction"
Enterobacter cloacae;2014265977;Ciprofloxacin;28;29;29;29;";wild-type"
Enterobacter cloacae;2014265977;Gentamicin;19;19;20;20;";wild-type"
Enterobacter cloacae;2014265977;Cefpodoxime;19;20;21;20;";AmpC hyperproduction"
Enterobacter cloacae;2014265977;Ceftriaxone;24;25;24;23;";AmpC hyperproduction"
Enterobacter cloacae;2014265977;Cefuroxime;18;19;20;18;";AmpC hyperproduction"
Enterobacter cloacae;2014265977;Cefepime;28;29;30;30;";AmpC hyperproduction"
Enterobacter cloacae;2014265977;Levofloxacin;26;27;28;28;";wild-type"
Enterobacter cloacae;2014265977;Meropenem;28;29;30;30;";AmpC hyperproduction"
Enterobacter cloacae;2014265977;Minocyclin;19;18;17;16;";wild-type"
Enterobacter cloacae;2014265977;Naladixic acid;21;22;18;20;";wild-type"
Enterobacter cloacae;2014265977;Norfloxacin;26;26;26;27;";wild-type"
Enterobacter cloacae;2014265977;Sulfameth./Trimethoprim;26;28;27;27;";wild-type"
Enterobacter cloacae;2014265977;Tetracycline;22;21;21;20;";wild-type"
Enterobacter cloacae;2014265977;Temocillin;22;23;24;24;";AmpC hyperproduction"
Enterobacter cloacae;2014265977;Tobramycin;18;19;19;19;";wild-type"
Enterobacter cloacae;2014265977;Piperacillin/Tazobactam;21;22;22;22;";AmpC hyperproduction"
Enterobacter cloacae;2014266021;Ciprofloxacin;29;31;31;34;";wild-type"
Enterobacter cloacae;2014266021;Gentamicin;20;20;22;22;";wild-type"
Enterobacter cloacae;2014266021;Cefpodoxime;20;20;21;21;";wild-type"
Enterobacter cloacae;2014266021;Ceftriaxone;26;27;28;29;";wild-type"
Enterobacter cloacae;2014266021;Cefuroxime;17;18;19;19;";wild-type"
Enterobacter cloacae;2014266021;Cefepime;29;29;30;30;";wild-type"
Enterobacter cloacae;2014266021;Levofloxacin;27;29;29;30;";wild-type"
Enterobacter cloacae;2014266021;Meropenem;30;32;34;34;";wild-type"
Enterobacter cloacae;2014266021;Minocyclin;17;17;17;15;";wild-type"
Enterobacter cloacae;2014266021;Naladixic acid;22;23;23;24;";wild-type"
Enterobacter cloacae;2014266021;Norfloxacin;26;27;27;26;";wild-type"
Enterobacter cloacae;2014266021;Sulfameth./Trimethoprim;27;25;25;25;";wild-type"
Enterobacter cloacae;2014266021;Tetracycline;21;22;21;21;";wild-type"
Enterobacter cloacae;2014266021;Temocillin;22;23;24;24;";wild-type"
Enterobacter cloacae;2014266021;Tobramycin;19;20;20;20;";wild-type"
Enterobacter cloacae;2014266021;Piperacillin/Tazobactam;22;23;24;24;";wild-type"
Enterobacter cloacae;2014266069;Ciprofloxacin;28;29;31;32;";wild-type"
Enterobacter cloacae;2014266069;Gentamicin;19;19;20;20;";wild-type"
Enterobacter cloacae;2014266069;Cefpodoxime;22;22;23;23;";wild-type"
Enterobacter cloacae;2014266069;Ceftriaxone;26;28;28;28;";wild-type"
Enterobacter cloacae;2014266069;Cefuroxime;20;21;21;21;";wild-type"
Enterobacter cloacae;2014266069;Cefepime;29;30;31;31;";wild-type"
Enterobacter cloacae;2014266069;Levofloxacin;26;27;29;29;";wild-type"
Enterobacter cloacae;2014266069;Meropenem;28;29;29;29;";wild-type"
Enterobacter cloacae;2014266069;Minocyclin;18;17;17;17;";wild-type"
Enterobacter cloacae;2014266069;Naladixic acid;21;21;22;21;";wild-type"
Enterobacter cloacae;2014266069;Norfloxacin;25;26;27;29;";wild-type"
Enterobacter cloacae;2014266069;Sulfameth./Trimethoprim;26;26;26;26;";wild-type"
Enterobacter cloacae;2014266069;Tetracycline;23;23;22;22;";wild-type"
